Date,Molecular Total,Molecular New,Molecular Positive New,Molecular Missing,Serology Total,Serology New,Serology Positive New,First Molecular Test per person,Repeat Molecular Tests
5/12/2020,425654,13382,1458,,25640,1853,148,13157,4199
5/13/2020,439732,14078,1328,,27352,1712,178,13893,4035
5/14/2020,453270,13538,1323,,28958,1606,165,13304,4087
5/15/2020,467114,13844,1112,,30554,1596,142,13644,4126
5/16/2020,474266,7152,654,,31084,530,51,7028,2300
5/17/2020,478594,4328,371,115,31440,356,54,4268,1584
5/18/2020,492067,13473,1324,1,33030,1590,137,13240,4302
5/19/2020,504544,12477,1090,0,34707,1677,164,12314,4381
5/20/2020,517463,12919,1030,0,36532,1825,149,12694,4227
5/21/2020,529391,11928,992,0,38163,1631,191,11734,4275
5/22/2020,540501,11110,875,0,39763,1600,158,10926,3864
5/23/2020,545493,4992,393,0,40176,413,41,4918,1794
5/24/2020,549595,4102,304,0,40484,308,41,4027,1515
5/25/2020,552717,3122,200,0,40810,326,49,3081,1477
5/26/2020,564024,11307,886,0,42289,1479,129,11140,4302
5/27/2020,574295,10271,712,0,43709,1420,153,10123,3820
5/28/2020,583751,9456,654,0,44972,1263,176,9316,3534
5/29/2020,593899,10148,534,0,46260,1288,138,10017,3443
5/30/2020,599709,5810,275,0,46519,259,34,5767,1784
5/31/2020,603435,3726,164,0,46701,182,37,3682,1384
6/1/2020,612991,9556,516,0,47816,1115,164,9432,3452
6/2/2020,622497,9506,451,0,48882,1066,88,9408,3665
6/3/2020,632133,9636,474,0,49991,1109,126,9513,3604
6/4/2020,640805,8672,395,0,51011,1020,90,8579,3444
6/5/2020,649369,8564,343,0,52193,1182,149,8472,3053
6/6/2020,653958,4589,149,0,52470,277,32,4570,1688
6/7/2020,657507,3549,151,0,52641,171,24,3502,1448
6/8/2020,668269,10762,363,0,53613,972,101,10699,3233
6/9/2020,679279,11010,350,0,54744,1131,109,10902,3319
6/10/2020,689598,10319,255,0,55903,1159,135,10258,3140
6/11/2020,699938,10340,230,0,57087,1184,105,10277,2739
6/12/2020,710018,10080,254,0,58271,1184,81,10008,2909
6/13/2020,714862,4844,98,0,58485,214,21,4819,1653
6/14/2020,718628,3766,78,0,58657,172,25,3740,1341
6/15/2020,728989,10361,245,0,59770,1113,99,10290,3368
6/16/2020,739145,10156,204,0,60928,1158,83,10097,3259
6/17/2020,753419,14274,253,0,62098,1170,99,14215,3358
6/18/2020,766536,13117,232,0,63405,1307,82,13037,3007
6/19/2020,774150,7614,155,0,64461,1056,72,7570,2444
6/20/2020,778615,4465,72,0,64718,257,15,4453,1623
6/21/2020,781684,3069,59,0,64848,130,15,3051,1174
6/22/2020,787651,5967,118,0,65544,696,70,5931,2264
6/23/2020,790197,2546,62,0,65845,301,35,2535,1306
6/24/2020,790223,26,1,0,65845,0,0,25,16
