Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92081,969,2891,140
5/22/2020,92947,866,3001,110
5/23/2020,93337,390,3039,38
5/24/2020,93638,301,3078,39
5/25/2020,93836,198,3135,57
5/26/2020,94703,867,3235,100
5/27/2020,95397,694,3343,108
5/28/2020,96043,646,3462,119
5/29/2020,96576,533,3555,93
5/30/2020,96846,270,3592,37
5/31/2020,97008,162,3626,34
6/1/2020,97516,508,3691,65
6/2/2020,97963,447,3742,51
6/3/2020,98425,462,3813,71
6/4/2020,98808,383,3865,52
6/5/2020,99147,339,3958,93
6/6/2020,99296,149,3990,32
6/7/2020,99447,151,4010,20
6/8/2020,99802,355,4082,72
6/9/2020,100146,344,4162,80
6/10/2020,100403,257,4266,104
6/11/2020,100632,229,4343,77
6/12/2020,100888,256,4395,52
6/13/2020,100986,98,4415,20
6/14/2020,101063,77,4442,27
6/15/2020,101298,235,4518,76
6/16/2020,101498,200,4579,61
6/17/2020,101746,248,4667,88
6/18/2020,101987,241,4737,70
6/19/2020,102163,176,4795,58
6/20/2020,102256,93,4815,20
6/21/2020,102335,79,4830,15
6/22/2020,102563,228,4899,69
6/23/2020,102753,190,4986,87
6/24/2020,102964,211,5055,69
6/25/2020,103170,206,5136,81
6/26/2020,103370,200,5214,78
6/27/2020,103504,134,5235,21
6/28/2020,103574,70,5256,21
6/29/2020,103775,201,5325,69
6/30/2020,103995,220,5422,97
7/1/2020,104213,218,5531,109
7/2/2020,104436,223,5632,101
7/3/2020,104533,97,5690,58
7/4/2020,104594,61,5703,13
7/5/2020,104694,100,5737,34
7/6/2020,104933,239,5803,66
7/7/2020,105174,241,5905,102
7/8/2020,105389,215,5984,79
7/9/2020,105642,253,6077,93
7/10/2020,105872,230,6211,134
7/11/2020,105988,116,6253,42
7/12/2020,106078,90,6294,41
7/13/2020,106344,266,6405,111
7/14/2020,106576,232,6479,74
7/15/2020,106876,300,6572,93
7/16/2020,107120,244,6663,91
7/17/2020,107344,224,6780,117
7/18/2020,107473,129,6851,71
7/19/2020,107545,72,6897,46
7/20/2020,107829,284,6969,72
7/21/2020,108088,259,7089,120
7/22/2020,108345,257,7197,108
7/23/2020,108603,258,7364,167
7/24/2020,108862,259,7468,104
7/25/2020,109022,160,7495,27
7/26/2020,109124,102,7537,42
7/27/2020,109483,359,7692,155
7/28/2020,109800,317,7800,108
7/29/2020,110118,318,7912,112
7/30/2020,110561,443,8008,96
7/31/2020,110892,331,8131,123
8/1/2020,111035,143,8150,19
8/2/2020,111141,106,8197,47
8/3/2020,111425,284,8304,107
8/4/2020,111628,203,8357,53
8/5/2020,111787,159,8402,45
8/6/2020,111852,65,8437,35
8/7/2020,111853,1,8438,1
