Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92103,978,2880,140
5/22/2020,92969,866,2990,110
5/23/2020,93359,390,3027,37
5/24/2020,93660,301,3067,40
5/25/2020,93858,198,3125,58
5/26/2020,94725,867,3225,100
5/27/2020,95419,694,3332,107
5/28/2020,96065,646,3451,119
5/29/2020,96598,533,3545,94
5/30/2020,96869,271,3581,36
5/31/2020,97031,162,3616,35
6/1/2020,97540,509,3681,65
6/2/2020,97987,447,3732,51
6/3/2020,98449,462,3807,75
6/4/2020,98832,383,3859,52
6/5/2020,99172,340,3951,92
6/6/2020,99321,149,3983,32
6/7/2020,99472,151,4003,20
6/8/2020,99828,356,4074,71
6/9/2020,100173,345,4154,80
6/10/2020,100430,257,4255,101
6/11/2020,100659,229,4334,79
6/12/2020,100915,256,4386,52
6/13/2020,101013,98,4405,19
6/14/2020,101089,76,4432,27
6/15/2020,101324,235,4508,76
6/16/2020,101524,200,4567,59
6/17/2020,101772,248,4656,89
6/18/2020,102014,242,4726,70
6/19/2020,102190,176,4785,59
6/20/2020,102284,94,4803,18
6/21/2020,102362,78,4818,15
6/22/2020,102591,229,4886,68
6/23/2020,102779,188,4975,89
6/24/2020,102990,211,5043,68
6/25/2020,103196,206,5122,79
6/26/2020,103396,200,5199,77
6/27/2020,103531,135,5219,20
6/28/2020,103600,69,5239,20
6/29/2020,103801,201,5308,69
6/30/2020,104018,217,5405,97
7/1/2020,104236,218,5514,109
7/2/2020,104460,224,5615,101
7/3/2020,104558,98,5674,59
7/4/2020,104620,62,5690,16
7/5/2020,104721,101,5723,33
7/6/2020,104962,241,5788,65
7/7/2020,105202,240,5893,105
7/8/2020,105417,215,5969,76
7/9/2020,105667,250,6061,92
7/10/2020,105890,223,6193,132
7/11/2020,105999,109,6234,41
7/12/2020,106077,78,6272,38
7/13/2020,106277,200,6384,112
7/14/2020,106469,192,6454,70
7/15/2020,106695,226,6540,86
7/16/2020,106885,190,6627,87
7/17/2020,107053,168,6746,119
7/18/2020,107158,105,6814,68
7/19/2020,107218,60,6853,39
7/20/2020,107364,146,6883,30
7/21/2020,107412,48,6906,23
7/22/2020,107413,1,6907,1
