Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92085,969,2890,140
5/22/2020,92951,866,2999,109
5/23/2020,93341,390,3037,38
5/24/2020,93642,301,3076,39
5/25/2020,93840,198,3133,57
5/26/2020,94707,867,3233,100
5/27/2020,95401,694,3341,108
5/28/2020,96047,646,3460,119
5/29/2020,96580,533,3553,93
5/30/2020,96850,270,3590,37
5/31/2020,97012,162,3624,34
6/1/2020,97520,508,3689,65
6/2/2020,97967,447,3740,51
6/3/2020,98429,462,3811,71
6/4/2020,98812,383,3863,52
6/5/2020,99151,339,3956,93
6/6/2020,99300,149,3988,32
6/7/2020,99451,151,4008,20
6/8/2020,99806,355,4080,72
6/9/2020,100150,344,4160,80
6/10/2020,100407,257,4264,104
6/11/2020,100636,229,4341,77
6/12/2020,100892,256,4393,52
6/13/2020,100990,98,4413,20
6/14/2020,101067,77,4440,27
6/15/2020,101302,235,4516,76
6/16/2020,101502,200,4577,61
6/17/2020,101750,248,4665,88
6/18/2020,101991,241,4735,70
6/19/2020,102167,176,4793,58
6/20/2020,102260,93,4813,20
6/21/2020,102339,79,4828,15
6/22/2020,102567,228,4897,69
6/23/2020,102757,190,4984,87
6/24/2020,102968,211,5053,69
6/25/2020,103174,206,5134,81
6/26/2020,103374,200,5212,78
6/27/2020,103508,134,5233,21
6/28/2020,103578,70,5254,21
6/29/2020,103779,201,5323,69
6/30/2020,103999,220,5420,97
7/1/2020,104217,218,5529,109
7/2/2020,104440,223,5630,101
7/3/2020,104537,97,5688,58
7/4/2020,104598,61,5701,13
7/5/2020,104698,100,5735,34
7/6/2020,104937,239,5801,66
7/7/2020,105178,241,5903,102
7/8/2020,105393,215,5982,79
7/9/2020,105646,253,6075,93
7/10/2020,105876,230,6209,134
7/11/2020,105992,116,6251,42
7/12/2020,106082,90,6292,41
7/13/2020,106348,266,6403,111
7/14/2020,106579,231,6477,74
7/15/2020,106879,300,6569,92
7/16/2020,107123,244,6660,91
7/17/2020,107347,224,6777,117
7/18/2020,107476,129,6848,71
7/19/2020,107548,72,6894,46
7/20/2020,107832,284,6966,72
7/21/2020,108091,259,7087,121
7/22/2020,108348,257,7195,108
7/23/2020,108606,258,7362,167
7/24/2020,108865,259,7466,104
7/25/2020,109025,160,7492,26
7/26/2020,109127,102,7534,42
7/27/2020,109486,359,7690,156
7/28/2020,109803,317,7799,109
7/29/2020,110120,317,7907,108
7/30/2020,110559,439,8004,97
7/31/2020,110881,322,8126,122
8/1/2020,111025,144,8145,19
8/2/2020,111129,104,8191,46
8/3/2020,111354,225,8270,79
8/4/2020,111491,137,8316,46
8/5/2020,111533,42,8340,24
8/6/2020,111533,0,8341,1
