Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92095,978,2885,140
5/22/2020,92961,866,2995,110
5/23/2020,93351,390,3032,37
5/24/2020,93652,301,3072,40
5/25/2020,93850,198,3130,58
5/26/2020,94717,867,3230,100
5/27/2020,95411,694,3337,107
5/28/2020,96057,646,3456,119
5/29/2020,96590,533,3550,94
5/30/2020,96860,270,3586,36
5/31/2020,97022,162,3621,35
6/1/2020,97530,508,3686,65
6/2/2020,97977,447,3737,51
6/3/2020,98439,462,3812,75
6/4/2020,98822,383,3864,52
6/5/2020,99161,339,3956,92
6/6/2020,99310,149,3988,32
6/7/2020,99461,151,4008,20
6/8/2020,99816,355,4079,71
6/9/2020,100161,345,4159,80
6/10/2020,100418,257,4260,101
6/11/2020,100647,229,4339,79
6/12/2020,100904,257,4391,52
6/13/2020,101002,98,4410,19
6/14/2020,101079,77,4437,27
6/15/2020,101314,235,4513,76
6/16/2020,101514,200,4573,60
6/17/2020,101762,248,4662,89
6/18/2020,102004,242,4732,70
6/19/2020,102180,176,4791,59
6/20/2020,102273,93,4811,20
6/21/2020,102352,79,4826,15
6/22/2020,102581,229,4894,68
6/23/2020,102769,188,4981,87
6/24/2020,102980,211,5049,68
6/25/2020,103186,206,5128,79
6/26/2020,103386,200,5205,77
6/27/2020,103521,135,5225,20
6/28/2020,103590,69,5245,20
6/29/2020,103791,201,5314,69
6/30/2020,104008,217,5411,97
7/1/2020,104227,219,5521,110
7/2/2020,104451,224,5623,102
7/3/2020,104549,98,5681,58
7/4/2020,104611,62,5696,15
7/5/2020,104712,101,5729,33
7/6/2020,104953,241,5795,66
7/7/2020,105193,240,5899,104
7/8/2020,105408,215,5976,77
7/9/2020,105658,250,6068,92
7/10/2020,105883,225,6202,134
7/11/2020,105998,115,6243,41
7/12/2020,106089,91,6282,39
7/13/2020,106350,261,6395,113
7/14/2020,106570,220,6467,72
7/15/2020,106819,249,6557,90
7/16/2020,107028,209,6647,90
7/17/2020,107209,181,6767,120
7/18/2020,107326,117,6838,71
7/19/2020,107389,63,6883,45
7/20/2020,107611,222,6948,65
7/21/2020,107786,175,7016,68
7/22/2020,107949,163,7058,42
7/23/2020,108071,122,7132,74
7/24/2020,108107,36,7161,29
7/25/2020,108107,0,7161,0
