Date,Positive Total,Positive New,Probable Total,Probable New
5/21/2020,92102,978,2879,140
5/22/2020,92968,866,2989,110
5/23/2020,93358,390,3026,37
5/24/2020,93659,301,3065,39
5/25/2020,93857,198,3123,58
5/26/2020,94724,867,3223,100
5/27/2020,95418,694,3330,107
5/28/2020,96064,646,3449,119
5/29/2020,96597,533,3542,93
5/30/2020,96868,271,3578,36
5/31/2020,97030,162,3613,35
6/1/2020,97539,509,3678,65
6/2/2020,97986,447,3729,51
6/3/2020,98448,462,3804,75
6/4/2020,98832,384,3856,52
6/5/2020,99173,341,3948,92
6/6/2020,99322,149,3979,31
6/7/2020,99473,151,3999,20
6/8/2020,99829,356,4070,71
6/9/2020,100174,345,4150,80
6/10/2020,100431,257,4251,101
6/11/2020,100660,229,4330,79
6/12/2020,100916,256,4382,52
6/13/2020,101014,98,4401,19
6/14/2020,101090,76,4428,27
6/15/2020,101325,235,4504,76
6/16/2020,101524,199,4563,59
6/17/2020,101772,248,4652,89
6/18/2020,102014,242,4722,70
6/19/2020,102190,176,4781,59
6/20/2020,102284,94,4800,19
6/21/2020,102362,78,4815,15
6/22/2020,102591,229,4883,68
6/23/2020,102779,188,4972,89
6/24/2020,102990,211,5040,68
6/25/2020,103196,206,5119,79
6/26/2020,103396,200,5196,77
6/27/2020,103531,135,5216,20
6/28/2020,103600,69,5236,20
6/29/2020,103801,201,5305,69
6/30/2020,104018,217,5401,96
7/1/2020,104236,218,5510,109
7/2/2020,104460,224,5612,102
7/3/2020,104558,98,5671,59
7/4/2020,104620,62,5686,15
7/5/2020,104721,101,5719,33
7/6/2020,104962,241,5785,66
7/7/2020,105203,241,5892,107
7/8/2020,105419,216,5969,77
7/9/2020,105668,249,6060,91
7/10/2020,105886,218,6193,133
7/11/2020,105991,105,6236,43
7/12/2020,106069,78,6276,40
7/13/2020,106264,195,6385,109
7/14/2020,106448,184,6447,62
7/15/2020,106671,223,6531,84
7/16/2020,106859,188,6615,84
7/17/2020,107022,163,6730,115
7/18/2020,107122,100,6771,41
7/19/2020,107164,42,6791,20
7/20/2020,107219,55,6810,19
7/21/2020,107221,2,6812,2
